2	5	0
2	7	1
2	8	2
2	10	3
2	11	4
2	37	5
2	38	6
2	40	7
2	42	8
2	43	9
2	68	10
2	70	11
2	72	12
2	73	13
2	75	14
2	100	15
2	101	16
2	103	17
2	105	18
2	106	19
2	132	20
2	133	21
2	135	22
2	137	23
2	138	24
2	140	25
2	165	26
2	166	27
2	168	28
2	169	29
2	170	30
2	196	31
2	198	32
2	199	33
2	201	34
2	202	35
2	228	36
2	229	37
2	231	38
2	232	39
2	234	40
2	235	41
2	261	42
2	262	43
2	264	44
2	265	45
2	266	46
2	292	47
2	293	48
2	295	49
2	296	50
2	298	51
2	299	52
2	325	53
2	327	54
2	328	55
2	330	56
2	331	57
2	356	58
2	357	59
2	359	60
2	361	61
2	362	62
2	388	63
2	389	64
2	391	65
2	392	66
2	394	67
2	395	68
2	425	69
2	426	70
2	428	71
2	429	72
2	431	73
2	456	74
2	458	75
2	460	76
2	461	77
2	463	78
2	488	79
2	490	80
2	491	81
2	493	82
2	494	83
2	519	84
2	521	85
2	522	86
2	524	87
2	526	88
2	527	89
2	553	90
2	555	91
2	557	92
2	558	93
2	560	94
2	584	95
2	586	96
2	587	97
2	589	98
2	590	99
3	1	0
3	2	1
3	4	2
3	21	3
3	22	4
3	24	5
3	25	6
3	27	7
3	52	8
3	54	9
3	55	10
3	57	11
3	58	12
3	84	13
3	85	14
3	87	15
3	89	16
3	90	17
3	116	18
3	117	19
3	119	20
3	120	21
3	122	22
3	147	23
3	149	24
3	151	25
3	152	26
3	153	27
3	155	28
3	181	29
3	182	30
3	183	31
3	185	32
3	186	33
3	212	34
3	213	35
3	215	36
3	216	37
3	218	38
3	219	39
3	245	40
3	247	41
3	248	42
3	249	43
3	251	44
3	276	45
3	278	46
3	280	47
3	281	48
3	282	49
3	308	50
3	309	51
3	311	52
3	312	53
3	314	54
3	315	55
3	341	56
3	343	57
3	344	58
3	346	59
3	347	60
3	373	61
3	374	62
3	376	63
3	377	64
3	379	65
3	400	66
3	402	67
3	403	68
3	405	69
3	406	70
3	407	71
3	433	72
3	434	73
3	436	74
3	437	75
3	439	76
3	464	77
3	465	78
3	467	79
3	468	80
3	470	81
3	471	82
3	497	83
3	498	84
3	500	85
3	501	86
3	503	87
3	527	88
3	529	89
3	530	90
3	532	91
3	533	92
3	535	93
3	561	94
3	562	95
3	564	96
3	565	97
3	567	98
3	591	99
1	13	0
1	14	1
1	15	2
1	17	3
1	19	4
1	44	5
1	46	6
1	47	7
1	49	8
1	50	9
1	76	10
1	77	11
1	78	12
1	80	13
1	81	14
1	83	15
1	108	16
1	110	17
1	112	18
1	113	19
1	114	20
1	140	21
1	142	22
1	144	23
1	145	24
1	146	25
1	172	26
1	173	27
1	175	28
1	176	29
1	178	30
1	179	31
1	205	32
1	206	33
1	208	34
1	209	35
1	211	36
1	236	37
1	238	38
1	239	39
1	241	40
1	242	41
1	268	42
1	270	43
1	272	44
1	273	45
1	275	46
1	300	47
1	302	48
1	303	49
1	305	50
1	306	51
1	333	52
1	334	53
1	336	54
1	337	55
1	339	56
1	364	57
1	365	58
1	367	59
1	368	60
1	370	61
1	371	62
1	397	63
1	398	64
1	399	65
1	409	66
1	410	67
1	412	68
1	413	69
1	415	70
1	440	71
1	442	72
1	443	73
1	445	74
1	446	75
1	472	76
1	473	77
1	475	78
1	476	79
1	478	80
1	504	81
1	506	82
1	507	83
1	509	84
1	511	85
1	536	86
1	538	87
1	540	88
1	541	89
1	542	90
1	568	91
1	570	92
1	572	93
1	573	94
1	574	95
1	592	96
1	593	97
1	595	98
1	596	99
0	29	0
0	30	1
0	32	2
0	33	3
0	34	4
0	60	5
0	62	6
0	63	7
0	65	8
0	66	9
0	91	10
0	93	11
0	95	12
0	96	13
0	97	14
0	99	15
0	124	16
0	126	17
0	127	18
0	129	19
0	130	20
0	156	21
0	157	22
0	159	23
0	160	24
0	162	25
0	163	26
0	189	27
0	190	28
0	192	29
0	193	30
0	195	31
0	220	32
0	222	33
0	223	34
0	225	35
0	226	36
0	252	37
0	253	38
0	255	39
0	256	40
0	257	41
0	259	42
0	285	43
0	286	44
0	288	45
0	289	46
0	291	47
0	316	48
0	318	49
0	319	50
0	321	51
0	322	52
0	324	53
0	348	54
0	350	55
0	351	56
0	353	57
0	355	58
0	380	59
0	381	60
0	383	61
0	384	62
0	386	63
0	415	64
0	417	65
0	418	66
0	420	67
0	421	68
0	423	69
0	448	70
0	450	71
0	451	72
0	453	73
0	454	74
0	480	75
0	481	76
0	482	77
0	484	78
0	485	79
0	487	80
0	512	81
0	513	82
0	515	83
0	516	84
0	518	85
0	543	86
0	545	87
0	547	88
0	548	89
0	550	90
0	551	91
0	576	92
0	577	93
0	579	94
0	580	95
0	582	96
0	583	97
0	597	98
0	599	99
